,DATE,ZCODE,SECURITYVARIETYCODE,SWAPVALUE,PUREBONDVALUE,PUREBONDOR,SWAPOR,FCLOSE,SWAPPRICE,USWAPTVOL,USWAPTRATE,SYFE,SECUCODE
0,2026-02-02 00:00:00,118038,1003533893,113.3895624671,108.5937584758,32.02324149,26.4393272896,143.369,18.97,,,,118038.SH
1,2026-02-02 00:00:00,123198,1003496016,124.6357615894,94.746305836,46.17984182,11.1238044633,138.5,,3258975.0,62.67,325897500.0,123198.SZ
2,2026-02-02 00:00:00,123108,1002592512,62.8140703518,107.5296157675,0.37234787,71.82456,107.93,,16376346.0,99.98,1637634600.0,123108.SZ
3,2026-02-02 00:00:00,110086,1003064622,93.7369519833,110.5365843407,17.72030118,38.8182538976,130.124,,,,,110086.SH
4,2026-02-02 00:00:00,110076,1002424690,46.3702359347,108.5331936409,7.71359073,152.1121526419,116.905,,,,,110076.SH
5,2026-02-02 00:00:00,113665,1003328822,89.666136725,109.9607128246,19.44538793,46.4800478723,131.343,,,,,113665.SH
6,2026-02-02 00:00:00,113651,1003153506,267.0588235294,109.9437674117,163.89490449,8.6412334802,290.136,,,,,113651.SH
7,2026-02-02 00:00:00,113048,1002615312,92.8888888889,111.3484071548,13.01374058,35.4726076555,125.839,,,,,113048.SH
8,2026-02-02 00:00:00,113693,1004169372,82.2916666667,102.1823569123,27.28420437,58.0500253165,130.062,,,,,113693.SH
9,2026-02-02 00:00:00,113616,1002489833,74.0055213954,108.2879674528,15.54746381,69.0738713014,125.124,,,,,113616.SH
10,2026-02-02 00:00:00,113033,1002196827,102.6859504132,109.706841722,2.45122203,9.4560643863,112.396,4.84,,,,113033.SH
11,2026-02-02 00:00:00,111020,1003886041,97.6392823418,105.5162844895,30.23108297,40.7374129594,137.415,,,,,111020.SH
12,2026-02-02 00:00:00,113654,1003186463,149.5356037152,109.5129238009,70.1607386,24.6178136646,186.348,,,,,113654.SH
13,2026-02-02 00:00:00,127041,1002695003,106.8235294118,113.9890630143,10.65272112,18.0751101322,126.132,,5999042.0,99.98,599904200.0,127041.SZ
14,2026-02-02 00:00:00,123257,1004276749,89.2747332248,100.8554511163,42.48015195,60.9626764587,143.699,,11046739.0,99.99,1104673900.0,123257.SZ
15,2026-02-02 00:00:00,123252,1004082181,114.7881694644,102.0416877769,37.00282997,21.7895543175,139.8,,7846651.0,99.96,784665100.0,123252.SZ
16,2026-02-02 00:00:00,123216,1003554605,99.8500749625,111.0627180712,21.53403261,35.1816711712,134.979,,21978222.0,99.99,2197822200.0,123216.SZ
17,2026-02-02 00:00:00,123146,1003072188,141.8940609952,112.8748591041,33.20149517,5.9600373303,150.351,,6356460.0,73.57,635646000.0,123146.SZ
18,2026-02-02 00:00:00,127075,1003266666,124.4355909695,104.8454306324,29.23596115,8.8900683031,135.498,,9667269.0,98.85,966726900.0,127075.SZ
19,2026-02-02 00:00:00,123261,1004491221,93.1544359255,84.7616590278,95.85388241,78.2083680188,166.009,,,,,123261.SZ
20,2026-02-02 00:00:00,128097,1002156015,73.6898395722,109.7117873706,0.11412869,49.0531132075,109.837,,4579958.0,38.17,457995800.0,128097.SZ
21,2026-02-02 00:00:00,127031,1002588072,94.3241661791,111.5155634339,18.76369174,40.4094044665,132.44,,9999242.0,99.99,999924200.0,127031.SZ
22,2026-02-02 00:00:00,123235,1003684506,157.3439699672,107.3685473317,63.92137583,11.8568446168,176.0,,4354233.0,83.7,435423300.0,123235.SZ
23,2026-02-02 00:00:00,123159,1003245446,157.8234086242,100.5196189032,55.30301617,-1.0856492324,156.11,,366054.0,12.44,36605400.0,123159.SZ
24,2026-02-02 00:00:00,127099,1003672139,103.0361757106,107.6912893592,25.54868718,31.2209028213,135.205,,4540671.0,61.36,454067100.0,127099.SZ
25,2026-02-02 00:00:00,127085,1003442062,57.7152600171,105.4412348585,14.94554304,109.9964549483,121.2,,24498837.0,100.0,2449883700.0,127085.SZ
26,2026-02-02 00:00:00,123194,1003447458,90.5362776025,107.8449865617,22.60931566,46.0497421603,132.228,,8459231.0,98.36,845923100.0,123194.SZ
27,2026-02-02 00:00:00,123109,1002595077,59.880239521,114.6081684004,11.09068557,112.62273,127.319,,4595204.0,99.9,459520400.0,123109.SZ
28,2026-02-02 00:00:00,123061,1002310671,119.9730094467,113.3194456787,21.25279927,14.5282598425,137.403,,1674756.0,66.99,167475600.0,123061.SZ
29,2026-02-02 00:00:00,118060,1004458443,111.44211239,94.4497509531,98.24933164,68.0208639125,187.246,,,,,118060.SH
30,2026-02-02 00:00:00,113691,1003984170,116.0,103.4972510502,38.85392949,23.8879310345,143.71,,,,,113691.SH
31,2026-02-02 00:00:00,113659,1003263204,102.6796973518,107.4651165622,26.61131756,32.5120773718,136.063,,,,,113659.SH
32,2026-02-02 00:00:00,113653,1003159303,119.5151515152,111.9465266634,27.25986616,19.2007860041,142.463,,,,,113653.SH
33,2026-02-02 00:00:00,113648,1003065620,69.0095846645,107.9000237694,15.84798189,81.1342592593,125.0,,,,,113648.SH
34,2026-02-02 00:00:00,111018,1003686260,96.4329643296,107.1357291878,23.85877336,37.605434949,132.697,,,,,111018.SH
35,2026-02-02 00:00:00,110094,1003534897,129.022556391,106.3392121601,25.96294187,3.8175058275,133.948,6.65,,,,110094.SH
36,2026-02-02 00:00:00,113674,1003538134,92.6627218935,108.3769086896,25.65315033,46.9620114943,136.179,,,,,113674.SH
37,2026-02-02 00:00:00,113658,1003237127,107.6812634602,109.4106932787,27.17038512,29.2128226667,139.138,,,,,113658.SH
38,2026-02-02 00:00:00,113639,1002921149,167.1254219683,100.0550778631,66.94804858,-0.0511124922,167.04,38.51,,,,113639.SH
39,2026-02-02 00:00:00,113584,1002264538,103.6144578313,109.365262749,13.06332275,19.3385581395,123.652,,,,,113584.SH
40,2026-02-02 00:00:00,111017,1003562686,102.7568922306,106.3352942309,23.89395351,28.2084317073,131.743,,,,,111017.SH
41,2026-02-02 00:00:00,127078,1003327431,127.7777777778,103.8994518966,33.77837656,8.7786956522,138.995,,4334855.0,72.25,433485500.0,127078.SZ
42,2026-02-02 00:00:00,127018,1002282372,104.5592705167,118.2274432057,4.1213416,17.7322674419,123.1,,56309451.0,82.81,5630945100.0,127018.SZ
43,2026-02-02 00:00:00,123253,1004166053,94.5693911135,101.505864576,36.54383476,46.5590487239,138.6,,9798827.0,99.99,979882700.0,123253.SZ
44,2026-02-02 00:00:00,123239,1003711269,134.2703596527,97.8105321632,57.89097205,15.0171939655,154.434,,4376052.0,70.58,437605200.0,123239.SZ
45,2026-02-02 00:00:00,113673,1003534980,135.8208955224,108.398914171,61.4794773,28.8770769231,175.042,,,,,113673.SH
46,2026-02-02 00:00:00,113618,1002509364,79.1666666667,107.7757324375,26.76415823,72.5738947368,136.621,,,,,113618.SH
47,2026-02-02 00:00:00,111010,1003291653,118.1899374814,109.1473877506,29.34894999,19.4526395466,141.181,,,,,111010.SH
48,2026-02-02 00:00:00,128127,1002339392,96.6063348416,109.6605597702,8.68629546,23.3728618267,119.186,,8036457.0,84.59,803645700.0,128127.SZ
49,2026-02-02 00:00:00,113650,1003134050,56.717062635,111.738891637,13.57012598,123.7457197258,126.902,,,,,113650.SH
50,2026-02-02 00:00:00,111001,1002832450,68.9624329159,112.1643844849,17.64340401,91.3418573281,131.954,,,,,111001.SH
51,2026-02-02 00:00:00,110097,1003982259,118.8794153471,103.5292029662,43.74011944,25.1797879098,148.813,,,,,110097.SH
52,2026-02-02 00:00:00,110090,1003243463,105.1851851852,107.117197233,30.18637866,32.5776056338,139.452,,,,,110090.SH
53,2026-02-02 00:00:00,113697,1004389245,165.1460452904,100.0559024387,128.55123429,38.4707696741,228.679,,,,,113697.SH
54,2026-02-02 00:00:00,113682,1003745430,72.141959799,105.3513217886,23.36817212,80.1586765346,129.97,,,,,113682.SH
55,2026-02-02 00:00:00,113670,1003448495,54.9149840595,111.8753746204,11.69035225,127.540810837,124.954,,,,,113670.SH
56,2026-02-02 00:00:00,113660,1003295847,55.7546145494,107.4793155952,16.74339319,125.0486368062,125.475,,,,,113660.SH
57,2026-02-02 00:00:00,127062,1003063671,75.3623188406,112.4317599342,17.40454839,75.1538461538,132.0,,3957560.0,99.86,395756000.0,127062.SZ
58,2026-02-02 00:00:00,127055,1002950571,147.4054054054,112.9670754261,55.84894921,19.4379537954,176.058,,2082208.0,36.09,208220800.0,127055.SZ
59,2026-02-02 00:00:00,127047,1002815778,126.0784313725,100.3910198431,34.47417928,7.0762052877,135.0,,8121294.0,54.14,812129400.0,127047.SZ
60,2026-02-02 00:00:00,123224,1003600348,124.6876697447,99.9356921451,53.74086745,23.2214863864,153.642,,2848339.0,56.97,284833900.0,123224.SZ
61,2026-02-02 00:00:00,123197,1003467921,101.7966903073,102.6256786246,40.04389732,41.1843543892,143.721,,3995389.0,99.88,399538900.0,123197.SZ
62,2026-02-02 00:00:00,123155,1003195216,99.338790932,105.9835478655,31.26376952,40.0439835182,139.118,,3599669.0,99.99,359966900.0,123155.SZ
63,2026-02-02 00:00:00,123088,1002479322,123.2620320856,110.6871968205,27.56759956,14.5535227766,141.201,,3004279.0,99.68,300427900.0,123088.SZ
64,2026-02-02 00:00:00,123071,1002415240,90.1492537313,113.2789001946,10.6198946,39.001705298,125.309,,6937214.0,99.1,693721400.0,123071.SZ
65,2026-02-02 00:00:00,127103,1003692212,108.9285714286,103.4605694922,26.13501031,19.8032786885,130.5,,19998907.0,99.99,1999890700.0,127103.SZ
66,2026-02-02 00:00:00,127054,1002936201,98.1586402266,111.0014843701,20.68937705,36.4800894661,133.967,,5135974.0,99.99,513597400.0,127054.SZ
67,2026-02-02 00:00:00,123251,1004060904,218.4574230941,93.2480019013,184.18839503,21.3051020408,265.0,,7011693.0,93.49,701169300.0,123251.SZ
68,2026-02-02 00:00:00,123209,1003542299,188.5199774902,99.3588076106,120.41327313,16.1680597015,219.0,,1673689.0,76.6,167368900.0,123209.SZ
69,2026-02-02 00:00:00,123196,1003449610,88.4632922937,101.5184686263,33.09991948,52.74245,135.121,,3501500.0,99.83,350150000.0,123196.SZ
70,2026-02-02 00:00:00,123189,1003439188,121.7683557394,94.701125003,53.28012206,19.208310828,145.158,,3286981.0,99.91,328698100.0,123189.SZ
71,2026-02-02 00:00:00,123049,1002210932,124.2253521127,116.068160118,9.37538759,2.1933106576,126.95,,5964497.0,65.03,596449700.0,123049.SZ
72,2026-02-02 00:00:00,127053,1002921251,213.1746952989,115.0703395278,115.69415804,16.430329431,248.2,,2580675.0,31.32,258067500.0,127053.SZ
73,2026-02-02 00:00:00,127039,1002678859,129.6853625171,101.0818660998,28.38108852,0.0652637131,129.77,,4283865.0,14.28,428386500.0,127039.SZ
74,2026-02-02 00:00:00,127024,1002427099,90.7431551499,108.5703914926,12.05264928,34.0663103448,121.656,,14760292.0,99.99,1476029200.0,127024.SZ
75,2026-02-02 00:00:00,123188,1003431513,166.765140325,103.2534439749,87.60827004,16.1585686448,193.712,,6722542.0,96.73,672254200.0,123188.SZ
76,2026-02-02 00:00:00,123151,1003134046,55.4627949183,106.6747616962,14.32226148,119.8825359948,121.953,,6998183.0,99.97,699818300.0,123151.SZ
77,2026-02-02 00:00:00,123064,1002367532,97.2511848341,108.888131847,18.46745629,32.6431140351,128.997,,5976750.0,99.61,597675000.0,123064.SZ
78,2026-02-02 00:00:00,127066,1003139431,102.030934768,108.117471347,37.01670799,45.1902801213,148.139,,15341800.0,99.99,1534180000.0,127066.SZ
79,2026-02-02 00:00:00,127050,1002836258,102.2727272727,108.1619898901,26.06092042,33.32,136.35,,20860290.0,94.87,2086029000.0,127050.SZ
80,2026-02-02 00:00:00,118058,1004333841,196.6041108132,100.495403954,242.83756913,75.2435381818,344.536,,,,,118058.SH
81,2026-02-02 00:00:00,118036,1003509979,101.2536564981,108.7570892347,27.97602527,37.4597271977,139.183,,,,,118036.SH
82,2026-02-02 00:00:00,118057,1004291111,153.3850493653,88.2694287121,134.05612001,34.6937011494,206.6,,,,,118057.SH
83,2026-02-02 00:00:00,118015,1003154493,67.0409272003,106.2531438378,21.69522268,92.8747190708,129.305,,,,,118015.SH
84,2026-02-02 00:00:00,118004,1002893047,129.3033966609,112.3760755037,50.99922225,31.2316647373,169.687,,,,,118004.SH
85,2026-02-02 00:00:00,118044,1003592477,118.9417989418,98.0427148698,50.60578463,24.143069395,147.658,,,,,118044.SH
86,2026-02-02 00:00:00,118021,1003245318,172.9344729345,96.5660214765,98.25089309,10.7026243822,191.443,10.53,,,,118021.SH
87,2026-02-02 00:00:00,113676,1003567561,135.9657469077,108.1066306019,25.87664535,0.0847662701,136.081,,,,,113676.SH
88,2026-02-02 00:00:00,110070,1002210841,114.2131979695,111.6380828391,9.56297071,7.0927022222,122.314,,,,,110070.SH
89,2026-02-02 00:00:00,113680,1003650892,98.1409759876,99.672218285,37.50672189,39.6521673244,137.056,,,,,113680.SH
90,2026-02-02 00:00:00,110093,1003415985,100.9864364982,104.7869108489,27.25444325,32.0434749695,133.346,,,,,110093.SH
91,2026-02-02 00:00:00,128128,1002339451,100.9310986965,108.9557459199,18.09014652,27.4790442804,128.666,,6793383.0,22.72,679338300.0,128128.SZ
92,2026-02-02 00:00:00,127092,1003603261,285.3598014888,109.0913526124,251.12957244,34.2347443478,383.052,,5249775.0,71.91,524977500.0,127092.SZ
93,2026-02-02 00:00:00,127042,1002741315,509.4505494505,100.8749671691,391.89607087,-2.600949094,496.2,,1011385.0,13.49,101138500.0,127042.SZ
94,2026-02-02 00:00:00,127027,1002471039,80.5460750853,108.4363485038,6.23743937,43.0237288136,115.2,,19463684.0,69.51,1946368400.0,127027.SZ
95,2026-02-02 00:00:00,123176,1003399578,196.7547519703,106.7729544373,139.57377722,30.0095664467,255.8,,12753749.0,99.95,1275374900.0,123176.SZ
96,2026-02-02 00:00:00,113631,1002832406,121.7327459618,108.3597646774,26.97148283,13.0229987937,137.586,,,,,113631.SH
97,2026-02-02 00:00:00,113579,1002220069,38.1265406738,108.5960187876,0.18230983,185.3497801724,108.794,,,,,113579.SH
98,2026-02-02 00:00:00,113037,1002311890,76.4383561644,109.1405892002,0.67748471,43.7498207885,109.88,,,,,113037.SH
99,2026-02-02 00:00:00,127104,1003716535,125.5234297109,98.5265032702,67.46763005,31.4495631454,165.0,,5823971.0,99.87,582397100.0,127104.SZ
100,2026-02-02 00:00:00,127090,1003539797,91.6470588235,107.6119129693,27.8659548,50.1401155327,137.599,,4616061.0,99.91,461606100.0,127090.SZ
101,2026-02-02 00:00:00,113655,1003187622,111.2942960015,109.8360624145,25.53436182,23.8895477609,137.882,,,,,113655.SH
102,2026-02-02 00:00:00,113615,1002486447,609.9320882852,110.2256791803,617.62678705,29.6880448156,791.009,,,,,113615.SH
103,2026-02-02 00:00:00,113574,1002195451,113.4173461824,108.9025054678,20.50135985,15.7045235294,131.229,13.49,,,,113574.SH
104,2026-02-02 00:00:00,113059,1003087719,37.9285543035,110.3511725208,11.53393044,224.5022180784,123.079,,,,,113059.SH
105,2026-02-02 00:00:00,113043,1002471018,110.7098381071,104.4932085582,31.86215822,24.4577739033,137.787,,,,,113043.SH
106,2026-02-02 00:00:00,111024,1004498987,88.4253819036,93.9007992159,79.5128491,90.628523588,168.564,,,,,111024.SH
107,2026-02-02 00:00:00,110095,1003556454,148.5436893204,103.8605734956,42.9714809,-0.0354705882,148.491,6.18,,,,110095.SH
108,2026-02-02 00:00:00,123236,1003685468,151.598173516,106.9779414196,70.85858783,20.5693945783,182.781,,7012385.0,93.5,701238500.0,123236.SZ
109,2026-02-02 00:00:00,123215,1003553642,97.7604166667,111.3474359372,20.79308236,37.5812466702,134.5,,8555457.0,85.55,855545700.0,123215.SZ
110,2026-02-02 00:00:00,123260,1004451094,111.3384321224,85.4446337792,122.12980688,70.4694384338,189.798,,,,,123260.SZ
111,2026-02-02 00:00:00,123214,1003544923,91.2518853695,98.8417295565,34.1285716,45.2846694215,132.575,,4549670.0,99.99,454967000.0,123214.SZ
112,2026-02-02 00:00:00,123119,1002699492,96.9485060394,110.8503291312,18.25134037,35.2078596721,131.082,,19989850.0,99.95,1998985000.0,123119.SZ
113,2026-02-02 00:00:00,127108,1004183045,97.6576576577,105.6235948235,24.36425802,34.5086531365,131.358,,29498729.0,100.0,2949872900.0,127108.SZ
114,2026-02-02 00:00:00,127071,1003201567,127.3449319213,100.6660024292,32.4359732,4.6904639145,133.318,,4910524.0,99.2,491052400.0,127071.SZ
115,2026-02-02 00:00:00,127038,1002663911,81.9938335046,109.2128849383,23.63834183,64.6818964653,135.029,,14916396.0,99.44,1491639600.0,127038.SZ
116,2026-02-02 00:00:00,127022,1002411483,121.3347921225,103.7337816873,26.96249752,8.5451235347,131.703,,19997137.0,99.99,1999713700.0,127022.SZ
117,2026-02-02 00:00:00,123241,1003876336,556.831228473,101.8210593735,602.99897134,28.5490043299,715.801,,2605038.0,40.42,260503800.0,123241.SZ
118,2026-02-02 00:00:00,123138,1002959412,75.3863550697,103.8143748362,26.18580058,73.7701735,130.999,,2393572.0,99.73,239357200.0,123138.SZ
119,2026-02-02 00:00:00,123126,1002775675,94.5017182131,111.0361941273,21.65582679,42.9413163636,135.082,,3398612.0,99.96,339861200.0,123126.SZ
120,2026-02-02 00:00:00,118010,1003130688,37.1011470282,101.3104637887,22.49475065,234.4910061832,124.1,,,,,118010.SH
121,2026-02-02 00:00:00,118030,1003342135,276.5141834909,106.9432777149,231.02688412,28.026344085,354.011,,,,,118030.SH
122,2026-02-02 00:00:00,118022,1003252218,61.5582743078,107.4852695542,16.18336216,102.8646861925,124.88,,,,,118022.SH
123,2026-02-02 00:00:00,118056,1004272371,154.9235474006,98.2762584525,115.5912357,36.7610047375,211.875,,,,,118056.SH
124,2026-02-02 00:00:00,118051,1004019158,171.23795404,101.8811936003,127.49340856,35.3514186147,231.773,,,,,118051.SH
125,2026-02-02 00:00:00,118043,1003561728,152.5503355705,100.3506953395,51.1190326,-0.5908446986,151.649,14.9,,,,118043.SH
126,2026-02-02 00:00:00,113696,1004294537,94.6203739031,100.2395650811,39.2055122,47.4724673387,139.539,,,,,113696.SH
127,2026-02-02 00:00:00,113640,1002945677,118.6046511628,113.0194885645,25.33148203,19.4295490196,141.649,,,,,113640.SH
128,2026-02-02 00:00:00,113610,1002454859,69.5384615385,106.9156807219,16.05407099,78.4336283186,124.08,,,,,113610.SH
129,2026-02-02 00:00:00,113588,1002275046,118.966846569,108.3080009342,43.74653641,30.8675521711,155.689,,,,,113588.SH
130,2026-02-02 00:00:00,113632,1002840929,122.5908372828,110.0574663812,30.61903452,17.2648814433,143.756,,,,,113632.SH
131,2026-02-02 00:00:00,110099,1004412874,91.9715447154,98.0460377953,43.99765985,53.5083491713,141.184,,,,,110099.SH
132,2026-02-02 00:00:00,123246,1003911122,151.1982570806,89.3397704512,83.39760576,8.365667147,163.847,,2296388.0,80.16,229638800.0,123246.SZ
133,2026-02-02 00:00:00,123225,1003610638,106.7055393586,110.7247321852,24.66139884,29.356920765,138.031,,5703511.0,71.29,570351100.0,123225.SZ
134,2026-02-02 00:00:00,123168,1003300307,88.2681564246,110.393496716,19.7072327,49.7131075949,132.149,,4899119.0,99.98,489911900.0,123168.SZ
135,2026-02-02 00:00:00,110067,1002172712,115.9169550173,106.8218551829,17.8841163,8.6346686567,125.926,,,,,110067.SH
136,2026-02-02 00:00:00,113699,1004396766,113.2209265679,101.2181350869,79.57849139,60.5409931802,181.766,,,,,113699.SH
137,2026-02-02 00:00:00,113687,1003880262,406.2195121951,104.0572604296,397.7144294,27.49461423,517.908,8.2,,,,113687.SH
138,2026-02-02 00:00:00,111021,1003890836,106.8965517241,105.4773949414,41.59337181,39.7135806452,149.349,,,,,111021.SH
139,2026-02-02 00:00:00,113698,1004348473,129.5133437991,94.8694201266,94.52105826,42.4880206061,184.541,,,,,113698.SH
140,2026-02-02 00:00:00,113678,1003624584,122.5775656325,100.2611512354,51.23305301,23.6996339564,151.628,,,,,113678.SH
141,2026-02-02 00:00:00,113634,1002870444,73.8843494657,112.8186708247,13.9031324,73.9258732454,128.504,,,,,113634.SH
142,2026-02-02 00:00:00,111019,1003804943,124.358974359,106.448220198,31.56913262,12.6199381443,140.053,,,,,111019.SH
143,2026-02-02 00:00:00,111014,1003505239,76.4289602613,108.6035446846,18.7392183,68.7253098291,128.955,,,,,111014.SH
144,2026-02-02 00:00:00,127026,1002469181,114.4026186579,106.3683837445,27.59336489,18.6327739628,135.719,,6995519.0,99.94,699551900.0,127026.SZ
145,2026-02-02 00:00:00,123237,1003698246,117.3105497771,96.3963045128,58.52474923,30.2627941735,152.812,,4314664.0,42.97,431466400.0,123237.SZ
146,2026-02-02 00:00:00,123131,1002857871,231.4115308151,108.1252274304,190.77395486,35.8618556701,314.4,,3161650.0,49.79,316165000.0,123131.SZ
147,2026-02-02 00:00:00,127068,1003195182,72.2271517303,104.8388900925,20.32748524,74.6573095823,126.15,,8299634.0,100.0,829963400.0,127068.SZ
148,2026-02-02 00:00:00,127040,1002686590,111.7647058824,107.1127729814,24.99723074,19.7945263158,133.888,,39863552.0,87.47,3986355200.0,127040.SZ
149,2026-02-02 00:00:00,123256,1004254895,210.5355715428,89.7235882111,182.86875844,20.5497000532,253.8,,3273961.0,99.94,327396100.0,123256.SZ
150,2026-02-02 00:00:00,123144,1003056693,75.7647058824,107.1973085745,17.38820841,66.0892080745,125.837,,5997326.0,99.96,599732600.0,123144.SZ
151,2026-02-02 00:00:00,123121,1002733594,115.1848830886,113.6280059071,30.33054555,28.5689545615,148.092,,8293106.0,98.73,829310600.0,123121.SZ
152,2026-02-02 00:00:00,123065,1002370710,50.8135168961,113.6108672985,12.99887331,152.6473423645,128.379,,2184747.0,99.76,218474700.0,123065.SZ
153,2026-02-02 00:00:00,127094,1003623546,133.8122605364,99.9017539444,44.74220351,8.0618468146,144.6,,3008576.0,95.21,300857600.0,127094.SZ
154,2026-02-02 00:00:00,127079,1003329846,162.8050764725,103.7738397396,81.77317181,15.8643232061,188.633,,3105987.0,91.35,310598700.0,127079.SZ
155,2026-02-02 00:00:00,127030,1002583657,92.2028766086,107.6863156135,19.20920432,39.2277602627,128.372,,49974529.0,99.95,4997452900.0,127030.SZ
156,2026-02-02 00:00:00,123264,1004518273,88.2561307902,91.9900211084,61.8871245,68.7361531337,148.92,,,,,123264.SZ
157,2026-02-02 00:00:00,123254,1004175088,125.1591089897,105.0844472475,56.44560571,31.3528047036,164.4,,49982913.0,99.97,4998291300.0,123254.SZ
158,2026-02-02 00:00:00,123199,1003498030,113.8345864662,95.3408905656,49.36927813,25.1025759577,142.41,,3197553.0,99.92,319755300.0,123199.SZ
159,2026-02-02 00:00:00,123178,1003406442,127.5836431227,110.0783309593,29.70581835,11.9093298368,142.778,,11759883.0,98.0,1175988300.0,123178.SZ
160,2026-02-02 00:00:00,123118,1002686633,870.2070207021,110.3097928169,721.32327227,4.113156806,906.0,,811755.0,25.37,81175500.0,123118.SZ
161,2026-02-02 00:00:00,123091,1002486448,104.4980443286,109.2415213304,21.95912175,27.4952089832,133.23,,5497337.0,99.95,549733700.0,123091.SZ
162,2026-02-02 00:00:00,118063,1004516637,105.3987455197,96.9209513085,99.05706392,83.0458218916,192.928,,,,,118063.SH
163,2026-02-02 00:00:00,118005,1002926322,45.0095872439,106.7252725476,16.64716054,176.589961435,124.492,,,,,118005.SH
164,2026-02-02 00:00:00,118045,1003593315,209.5988538682,89.4925515126,195.67376896,26.2440109364,264.606,,,,,118045.SH
165,2026-02-02 00:00:00,118034,1003451329,97.3228346457,105.3866911299,19.20100978,29.0776213592,125.622,,,,,118034.SH
166,2026-02-02 00:00:00,118008,1003127442,120.4487179487,100.9440125124,36.55985786,14.4462160724,137.849,,,,,118008.SH
167,2026-02-02 00:00:00,118018,1003199355,82.5299255904,95.0928626692,41.50588827,63.0463120345,134.562,,,,,118018.SH
168,2026-02-02 00:00:00,111023,1004296752,146.8698517298,100.6806458919,75.17368749,20.0831878856,176.366,12.14,,,,111023.SH
169,2026-02-02 00:00:00,113039,1002342792,198.6254295533,106.9526610886,132.26911558,25.0685778547,248.418,,,,,113039.SH
170,2026-02-02 00:00:00,128137,1002427098,139.5691609977,110.2256328526,27.46581386,0.6669374492,140.5,,5985510.0,99.76,598551000.0,128137.SZ
171,2026-02-02 00:00:00,127105,1003721989,108.275862069,106.7764228235,26.90067378,25.1433121019,135.5,,7545982.0,99.98,754598200.0,127105.SZ
172,2026-02-02 00:00:00,123211,1003543156,140.0862068966,108.6903451647,69.98657951,31.8895015385,184.759,,3070237.0,47.23,307023700.0,123211.SZ
173,2026-02-02 00:00:00,123183,1003421898,87.1602082128,109.9025509519,18.9626618,50.0030836098,130.743,,6328803.0,99.98,632880300.0,123183.SZ
174,2026-02-02 00:00:00,123157,1003207815,105.0593379138,99.4655198249,45.82741864,38.0629298454,145.048,,2340446.0,47.32,234044600.0,123157.SZ
175,2026-02-02 00:00:00,123149,1003122741,107.3800738007,110.1447280771,24.13667216,27.3327491409,136.73,,14835998.0,99.92,1483599800.0,123149.SZ
176,2026-02-02 00:00:00,123133,1002883957,98.5771200911,111.9948972669,21.6296486,38.1852095843,136.219,,7197656.0,99.97,719765600.0,123133.SZ
177,2026-02-02 00:00:00,113679,1003630621,77.0196078431,107.8758955143,18.51211004,65.991496945,127.846,12.75,,,,113679.SH
178,2026-02-02 00:00:00,113656,1003209653,95.5555555556,111.0971416605,17.92652632,37.106627907,131.013,,,,,113656.SH
179,2026-02-02 00:00:00,113646,1003059416,137.5155279503,105.9493268373,40.10754427,7.9463550136,148.443,8.05,,,,113646.SH
180,2026-02-02 00:00:00,113638,1002889664,55.3428042001,109.7856651343,13.85821623,125.8649553571,125.0,,,,,113638.SH
181,2026-02-02 00:00:00,123090,1002483998,51.4219384794,110.2366497704,7.64115224,130.7575395034,118.66,,4983804.0,99.68,498380400.0,123090.SZ
182,2026-02-02 00:00:00,127069,1003195188,82.640352558,111.8892119909,15.86103583,56.8676754,129.636,,5040698.0,94.04,504069800.0,127069.SZ
183,2026-02-02 00:00:00,110085,1002953491,51.5606936416,108.4037867012,12.79587524,137.1477017937,122.275,,,,,110085.SH
184,2026-02-02 00:00:00,111015,1003526655,104.0927021696,100.6919534936,30.07692815,25.8272648034,130.977,,,,,111015.SH
185,2026-02-02 00:00:00,110084,1002887512,95.6399437412,107.869486533,18.21878837,33.3355029412,127.522,,,,,110084.SH
186,2026-02-02 00:00:00,113692,1003987358,90.4266124937,102.1383226965,29.00544724,45.713741084,131.764,,,,,113692.SH
187,2026-02-02 00:00:00,113677,1003595339,215.7972732662,105.3515595262,165.88595485,29.8046985304,280.115,,,,,113677.SH
